5	7.23948	20.957	20.957
5	20.957	20.957	7.17773
1	7.17773	7.17773	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.15234	0
1	0	0.208333	0
1	0	13.0334	13.0334
5	13.0334	21.193	21.193
5	21.193	21.193	12.9883
1	12.9883	12.9883	0
1	0	12.9915	12.9915
5	12.9915	21.1949	21.1949
5	21.1949	21.1949	13.0371
1	13.0371	13.0371	0
1	0	12.9915	12.9915
5	12.9915	21.1949	21.1949
5	21.1949	21.1949	13.0371
1	13.0371	13.0371	0
1	0	13.0234	13.0234
5	13.0234	21.1534	21.1533
5	21.1533	21.1533	12.8906
1	12.8906	12.8906	0
1	0	12.9407	12.9407
5	12.9407	21.1608	21.1608
5	21.1608	21.1609	12.9883
1	12.9883	12.9883	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	17.6836	17.6836
5	17.6836	22.7738	22.7738
5	22.7738	22.7738	17.6758
1	17.6758	17.6758	0
1	0	17.6687	17.6687
5	17.6687	22.7485	22.7485
5	22.7485	22.7485	17.627
1	17.627	17.627	0
1	0	17.6506	17.6506
5	17.6506	22.7695	22.7695
5	22.7695	22.7695	17.6758
1	17.6758	17.6758	0
1	0	17.6265	17.6265
5	17.6265	22.7485	22.7485
5	22.7485	22.7485	17.627
1	17.627	17.627	0
1	0	17.6506	17.6506
5	17.6506	22.7695	22.7695
5	22.7695	22.7695	17.6758
1	17.6758	17.6758	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	21.7169	21.7169
5	21.7169	25.0148	25.0148
5	25.0148	25.0149	21.7285
1	21.7285	21.7285	0
1	0	21.7106	21.7106
5	21.7106	25.0048	25.0048
5	25.0048	25.005	21.7773
1	21.7773	21.7773	0
1	0	21.7439	21.7439
5	21.7439	25.0278	25.0278
5	25.0278	25.0278	21.7285
1	21.7285	21.7285	0
1	0	21.7439	21.7439
5	21.7439	25.0278	25.0278
5	25.0278	25.0278	21.7285
1	21.7285	21.7285	0
1	0	21.7439	21.7439
5	21.7439	25.0278	25.0278
5	25.0278	25.0278	21.7285
1	21.7285	21.7285	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.15234	0
1	0	0.208333	0
1	0	25.5033	25.5033
5	25.5033	27.6666	27.6666
5	27.6666	27.6666	25.4883
1	25.4883	25.4883	0
1	0	25.5196	25.5196
5	25.5196	27.6821	27.6821
5	27.6821	27.6821	25.5371
1	25.5371	25.5371	0
1	0	25.5515	25.5515
5	25.5515	27.6551	27.6546
5	27.6546	27.6546	25.4883
1	25.4883	25.4883	0
1	0	25.5226	25.5226
5	25.5226	27.6547	27.6546
5	27.6546	27.6546	25.4883
1	25.4883	25.4883	0
1	0	25.529	25.529
5	25.529	27.6906	27.6906
5	27.6906	27.6907	25.5371
1	25.5371	25.5371	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	29.0084	29.0084
5	29.0084	30.4672	30.4672
5	30.4672	30.4673	29.0244
1	29.0244	29.0244	0
1	0	29.0233	29.0233
5	29.0233	30.4598	30.4597
5	30.4597	30.4597	29.0039
1	29.0039	29.0039	0
1	0	29.0233	29.0233
5	29.0233	30.4598	30.4597
5	30.4597	30.4597	29.0039
1	29.0039	29.0039	0
1	0	29.0233	29.0233
5	29.0233	30.4598	30.4597
5	30.4597	30.4597	29.0039
1	29.0039	29.0039	0
1	0	29.0009	29.0009
5	29.0009	30.4597	30.4597
5	30.4597	30.4597	29.0039
1	29.0039	29.0039	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	32.3237	32.3237
5	32.3237	33.2627	33.262
5	33.262	33.262	32.2754
1	32.2754	32.2754	0
1	0	32.3058	32.3058
5	32.3058	33.2708	33.2707
5	33.2707	33.2707	32.2754
1	32.2754	32.2754	0
1	0	32.2724	32.2724
5	32.2724	33.2629	33.2629
5	33.2629	33.2629	32.2754
1	32.2754	32.2754	0
1	0	32.2904	32.2904
5	32.2904	33.2621	33.262
5	33.262	33.262	32.2754
1	32.2754	32.2754	0
1	0	32.2904	32.2904
5	32.2904	33.2621	33.262
5	33.262	33.262	32.2754
1	32.2754	32.2754	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	35.4031	35.4031
5	35.4031	36.0776	36.0776
5	36.0776	36.0776	35.4004
1	35.4004	35.4004	0
1	0	35.4031	35.4031
5	35.4031	36.0776	36.0776
5	36.0776	36.0776	35.4004
1	35.4004	35.4004	0
1	0	35.4099	35.4099
5	35.4099	36.0851	36.0851
5	36.0851	36.0857	35.4492
1	35.4492	35.4492	0
1	0	35.4099	35.4099
5	35.4099	36.0851	36.0851
5	36.0851	36.0857	35.4492
1	35.4492	35.4492	0
1	0	35.4389	35.4389
5	35.4389	36.0781	36.0776
5	36.0776	36.0776	35.4004
1	35.4004	35.4004	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	38.447	38.447
5	38.447	38.8856	38.8854
5	38.8854	38.8854	38.4277
1	38.4277	38.4277	0
1	0	38.4417	38.4417
5	38.4417	38.8799	38.8798
5	38.8798	38.8798	38.4277
1	38.4277	38.4277	0
1	0	38.4444	38.4444
5	38.4444	38.8828	38.8826
5	38.8826	38.8826	38.4277
1	38.4277	38.4277	0
1	0	38.4444	38.4444
5	38.4444	38.8827	38.8826
5	38.8826	38.8826	38.4277
1	38.4277	38.4277	0
1	0	38.447	38.447
5	38.447	38.8856	38.8854
5	38.8854	38.8854	38.4277
1	38.4277	38.4277	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	41.3028	41.3028
5	41.3028	41.6033	41.6033
5	41.6033	41.6035	41.317
1	41.317	41.317	0
1	0	41.336	41.336
5	41.336	41.6106	41.6099
5	41.6099	41.6099	41.3086
1	41.3086	41.3086	0
1	0	41.3028	41.3028
5	41.3028	41.6057	41.6057
5	41.6057	41.6059	41.317
1	41.317	41.317	0
1	0	41.3458	41.3458
5	41.3458	41.6209	41.6202
5	41.6202	41.6202	41.317
1	41.317	41.317	0
1	0	41.2971	41.2971
5	41.2971	41.6022	41.6022
5	41.6022	41.6023	41.3086
1	41.3086	41.3086	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	44.1329	44.1329
5	44.1329	44.29	44.288
5	44.288	44.288	44.0918
1	44.0918	44.0918	0
1	0	44.0895	44.0895
5	44.0895	44.2849	44.2849
5	44.2849	44.2849	44.0918
1	44.0918	44.0918	0
1	0	44.0922	44.0922
5	44.0922	44.288	44.288
5	44.288	44.288	44.0918
1	44.0918	44.0918	0
1	0	44.1357	44.1357
5	44.1357	44.2903	44.288
5	44.288	44.288	44.0918
1	44.0918	44.0918	0
1	0	44.0895	44.0895
5	44.0895	44.2849	44.2849
5	44.2849	44.2849	44.0918
1	44.0918	44.0918	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	46.8373	46.8373
5	46.8373	46.9468	46.9466
5	46.9466	46.9466	46.8262
1	46.8262	46.8262	0
1	0	46.8345	46.8345
5	46.8345	46.9456	46.9454
5	46.9454	46.9454	46.8262
1	46.8262	46.8262	0
1	0	46.8382	46.8382
5	46.8382	46.948	46.9478
5	46.9478	46.9478	46.8262
1	46.8262	46.8262	0
1	0	46.7927	46.7927
5	46.7927	46.9013	46.9009
5	46.9009	46.9009	46.7804
1	46.7804	46.7804	0
1	0	46.8345	46.8345
5	46.8345	46.9456	46.9454
5	46.9454	46.9454	46.8262
1	46.8262	46.8262	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.15234	0
1	0	0.208333	0
1	0	43.02	42.4285
5	42.4285	42.4285	42.4285
5	42.4285	42.4285	42.4285
1	42.4285	43.0152	0
1	0	43.0127	42.4285
5	42.4285	42.4285	42.4285
5	42.4285	42.4285	42.4285
1	42.4285	43.0152	0
1	0	43.0201	42.4285
5	42.4285	42.4285	42.4285
5	42.4285	42.4285	42.4285
1	42.4285	43.0193	0
1	0	43.02	42.4285
5	42.4285	42.4285	42.4285
5	42.4285	42.4285	42.4285
1	42.4285	43.0152	0
1	0	43.0127	42.4285
5	42.4285	42.4285	42.4285
5	42.4285	42.4285	42.4285
1	42.4285	43.0193	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	39.5015	36.7442
5	36.7442	36.7442	36.7442
5	36.7442	36.7442	36.7442
1	36.7442	39.5144	0
1	0	39.5015	36.7442
5	36.7442	36.7442	36.7442
5	36.7442	36.7442	36.7442
1	36.7442	39.5015	0
1	0	39.5015	36.7442
5	36.7442	36.7442	36.7442
5	36.7442	36.7442	36.7442
1	36.7442	39.5015	0
1	0	39.5015	36.7442
5	36.7442	36.7442	36.7442
5	36.7442	36.7442	36.7442
1	36.7442	39.5015	0
1	0	39.5144	36.7442
5	36.7442	36.7442	36.7442
5	36.7442	36.7442	36.7442
1	36.7442	39.5015	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	36.999	30.0015
5	30.0015	30.0015	30.0015
5	30.0015	30.0015	30.0015
1	30.0015	36.999	0
1	0	37.0058	30.0015
5	30.0015	30.0015	30.0015
5	30.0015	30.0015	30.0015
1	30.0015	37.0127	0
1	0	37.0127	30.0015
5	30.0015	30.0015	30.0015
5	30.0015	30.0015	30.0015
1	30.0015	36.999	0
1	0	37.0127	30.0015
5	30.0015	30.0015	30.0015
5	30.0015	30.0015	30.0015
1	30.0015	37.0127	0
1	0	37.0127	30.0015
5	30.0015	30.0015	30.0015
5	30.0015	30.0015	30.0015
1	30.0015	37.0127	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	6.10352	0
1	0	0.208333	0
1	0	35.6915	21.2143
5	21.2143	21.2143	21.2143
5	21.2143	21.2143	21.2143
1	21.2143	35.6915	0
1	0	35.6915	21.2143
5	21.2143	21.2143	21.2143
5	21.2143	21.2143	21.2143
1	21.2143	35.6915	0
1	0	35.6915	21.2143
5	21.2143	21.2143	21.2143
5	21.2143	21.2143	21.2143
1	21.2143	35.6915	0
1	0	35.6915	21.2143
5	21.2143	21.2143	21.2143
5	21.2143	21.2143	21.2143
1	21.2143	35.6915	0
1	0	35.6915	21.2143
5	21.2143	21.2143	21.2143
5	21.2143	21.2143	21.2143
1	21.2143	35.6915	0
1	0	0	0
2	0	0.195313	0
2	0	0	0
2	0	50	0
1	0	0.208333	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
1	0	37.3535	0
2	0	0.195313	0
